Move,TimeUsed,TotalTime,Eval
655,10.9,"(231.3, 399.3)",[]
656,10.9,"(231.3, 399.3)",[]
657,10.9,"(231.3, 399.3)",[]
658,10.9,"(231.3, 399.3)",[]
659,10.9,"(231.3, 399.3)",[]
660,10.9,"(231.3, 399.3)",[]
661,10.9,"(231.3, 399.3)",[]
662,10.9,"(231.3, 399.3)",[]
663,10.9,"(231.3, 399.3)",[]
664,10.9,"(231.3, 399.3)",[]
665,10.9,"(231.3, 399.3)",[]
666,10.9,"(231.3, 399.3)",[]
667,10.9,"(231.3, 399.3)",[]
668,10.9,"(231.3, 399.3)",[]
669,10.9,"(231.3, 399.3)",[]
670,10.9,"(231.3, 399.3)",[]
671,10.9,"(231.3, 399.3)",[]
672,10.9,"(231.3, 399.3)",[]
673,10.9,"(231.3, 399.3)",[]
674,10.9,"(231.3, 399.3)",[]
675,10.9,"(231.3, 399.3)",[]
676,10.9,"(231.3, 399.3)",[]
677,10.9,"(231.3, 399.3)",[]
678,10.9,"(231.3, 399.3)",[]
679,10.9,"(231.3, 399.3)",[]
680,10.9,"(231.3, 399.3)",[]
681,10.9,"(231.3, 399.3)",[]
682,10.9,"(231.3, 399.3)",[]
683,10.9,"(231.3, 399.3)",[]
684,10.9,"(231.3, 399.3)",[]
685,10.9,"(231.3, 399.3)",[]
686,11.45,"(285.9, 399.3)",['f4g5']
687,11.45,"(285.9, 399.3)",[]
688,11.45,"(285.9, 399.3)",[]
689,11.45,"(285.9, 399.3)",[]
690,11.45,"(285.9, 399.3)",[]
691,11.45,"(285.9, 399.3)",[]
692,11.45,"(285.9, 399.3)",[]
693,11.45,"(285.9, 399.3)",[]
694,11.45,"(285.9, 399.3)",[]
695,11.45,"(285.9, 399.3)",[]
696,11.45,"(285.9, 399.3)",[]
697,11.45,"(285.9, 399.3)",[]
698,11.45,"(285.9, 399.3)",[]
699,11.45,"(285.9, 399.3)",[]
700,11.45,"(285.9, 399.3)",[]
701,11.45,"(285.9, 399.3)",[]
702,11.45,"(285.9, 399.3)",[]
703,11.45,"(285.9, 399.3)",[]
704,11.45,"(285.9, 399.3)",[]
705,11.45,"(285.9, 399.3)",[]
706,11.45,"(285.9, 399.3)",[]
707,11.45,"(285.9, 399.3)",[]
708,11.45,"(285.9, 399.3)",[]
709,11.45,"(285.9, 399.3)",[]
710,11.45,"(285.9, 399.3)",[]
711,11.45,"(285.9, 399.3)",[]
712,11.45,"(285.9, 399.3)",[]
713,11.45,"(285.9, 399.3)",[]
714,11.45,"(285.9, 399.3)",[]
715,11.45,"(285.9, 399.3)",[]
716,11.45,"(285.9, 399.3)",[]
717,11.45,"(285.9, 399.3)",[]
718,11.45,"(285.9, 399.3)",[]
719,11.45,"(285.9, 399.3)",[]
720,11.45,"(285.9, 399.3)",[]
721,11.45,"(285.9, 399.3)",[]
722,11.45,"(285.9, 399.3)",[]
723,11.45,"(285.9, 399.3)",[]
724,11.45,"(285.9, 399.3)",[]
725,11.45,"(285.9, 399.3)",[]
726,11.45,"(285.9, 399.3)",[]
727,11.45,"(285.9, 399.3)",[]
728,11.45,"(285.9, 399.3)",[]
729,11.45,"(285.9, 399.3)",[]
730,11.45,"(285.9, 399.3)",[]
731,11.45,"(285.9, 399.3)",[]
732,11.45,"(285.9, 399.3)",[]
733,11.45,"(285.9, 399.3)",[]
734,11.45,"(285.9, 399.3)",[]
735,11.45,"(285.9, 399.3)",[]
736,11.45,"(285.9, 399.3)",[]
737,11.45,"(285.9, 399.3)",[]
738,11.45,"(285.9, 399.3)",[]
739,11.45,"(285.9, 399.3)",[]
740,11.45,"(285.9, 399.3)",[]
741,11.45,"(285.9, 399.3)",[]
742,11.45,"(285.9, 399.3)",[]
743,11.45,"(285.9, 399.3)",[]
744,11.45,"(285.9, 399.3)",[]
745,11.45,"(285.9, 399.3)",[]
746,11.45,"(285.9, 399.3)",[]
747,11.45,"(285.9, 399.3)",[]
748,11.45,"(285.9, 399.3)",[]
749,11.45,"(285.9, 399.3)",[]
750,11.45,"(285.9, 399.3)",[]
751,11.45,"(285.9, 399.3)",[]
752,11.45,"(285.9, 399.3)",[]
753,11.45,"(285.9, 399.3)",[]
754,11.45,"(285.9, 399.3)",[]
755,11.45,"(285.9, 399.3)",[]
756,11.45,"(285.9, 399.3)",[]
757,11.45,"(285.9, 399.3)",[]
758,11.45,"(285.9, 399.3)",[]
759,11.45,"(285.9, 399.3)",[]
760,11.45,"(285.9, 399.3)",[]
761,11.45,"(285.9, 399.3)",[]
762,11.45,"(285.9, 399.3)",[]
763,11.45,"(285.9, 399.3)",[]
764,11.45,"(285.9, 399.3)",[]
765,11.45,"(285.9, 399.3)",[]
766,11.45,"(285.9, 399.3)",[]
767,11.45,"(285.9, 399.3)",[]
768,11.45,"(285.9, 399.3)",[]
769,11.45,"(285.9, 399.3)",[]
770,11.45,"(285.9, 399.3)",[]
771,11.45,"(285.9, 399.3)",[]
772,11.45,"(285.9, 399.3)",[]
773,11.45,"(285.9, 399.3)",[]
774,11.45,"(285.9, 399.3)",[]
775,11.45,"(285.9, 399.3)",[]
776,11.45,"(285.9, 399.3)",[]
777,11.45,"(285.9, 399.3)",[]
778,11.45,"(285.9, 399.3)",[]
779,11.45,"(285.9, 399.3)",[]
780,11.45,"(285.9, 399.3)",[]
781,11.45,"(285.9, 399.3)",[]
782,11.45,"(285.9, 399.3)",[]
783,11.45,"(285.9, 399.3)",[]
784,11.45,"(285.9, 399.3)",[]
785,11.45,"(285.9, 399.3)",[]
786,11.45,"(285.9, 399.3)",[]
787,11.45,"(285.9, 399.3)",[]
788,11.45,"(285.9, 399.3)",[]
789,11.45,"(285.9, 399.3)",[]
790,11.45,"(285.9, 399.3)",[]
791,11.45,"(285.9, 399.3)",[]
792,11.45,"(285.9, 399.3)",[]
793,11.45,"(285.9, 399.3)",[]
794,11.45,"(285.9, 399.3)",[]
795,11.45,"(285.9, 399.3)",[]
796,11.45,"(285.9, 399.3)",[]
797,11.45,"(285.9, 399.3)",[]
798,11.45,"(285.9, 399.3)",[]
799,11.45,"(285.9, 399.3)",[]
800,11.45,"(285.9, 399.3)",[]
801,11.45,"(285.9, 399.3)",[]
802,11.45,"(285.9, 399.3)",[]
803,11.45,"(285.9, 399.3)",[]
804,11.45,"(285.9, 399.3)",[]
805,11.45,"(285.9, 399.3)",[]
806,11.45,"(285.9, 399.3)",[]
807,11.45,"(285.9, 399.3)",[]
808,11.45,"(285.9, 399.3)",[]
809,11.45,"(285.9, 399.3)",[]
810,11.45,"(285.9, 399.3)",[]
811,11.45,"(285.9, 399.3)",[]
812,11.45,"(285.9, 399.3)",[]
813,11.45,"(285.9, 399.3)",[]
814,11.45,"(285.9, 399.3)",[]
815,11.45,"(285.9, 399.3)",[]
816,11.45,"(285.9, 399.3)",[]
817,11.45,"(285.9, 399.3)",[]
818,11.45,"(285.9, 399.3)",[]
819,11.45,"(285.9, 399.3)",[]
820,11.45,"(285.9, 399.3)",[]
821,11.45,"(285.9, 399.3)",[]
822,11.45,"(285.9, 399.3)",[]
823,11.45,"(285.9, 399.3)",[]
824,11.45,"(285.9, 399.3)",[]
825,11.45,"(285.9, 399.3)",[]
826,11.45,"(285.9, 399.3)",[]
827,11.45,"(285.9, 399.3)",[]
