Time,Eval,TimeUsed,Moves,Board
166,2.57,"(53.7, 111.7)",['e8e7'],r6r/pp1nk1pp/1qp1pp2/3pP3/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 15
167,2.57,"(53.7, 111.7)",[],r6r/pp1nk1pp/1qp1pp2/3pP3/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 15
168,2.25,"(56.3, 111.7)",['e5f6'],r6r/pp1nk1pp/1qp1pP2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 b - - 0 15
169,2.25,"(56.3, 111.7)",[],r6r/pp1nk1pp/1qp1pP2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 b - - 0 15
170,2.25,"(56.3, 111.7)",[],r6r/pp1nk1pp/1qp1pP2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 b - - 0 15
171,3.39,"(56.3, 114.2)",['d7f6'],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
172,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
173,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
174,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
175,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
176,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
177,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
178,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
179,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
180,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
181,3.39,"(56.3, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/2PP4/P2Q1N2/1P3PPP/R4RK1 w - - 0 16
182,1.83,"(67.2, 114.2)",['b2b4'],r6r/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 b - - 0 16
183,1.83,"(67.2, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 b - - 0 16
184,1.83,"(67.2, 114.2)",[],r6r/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 b - - 0 16
185,3.33,"(67.2, 117.4)",['h8f8'],r4r2/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 w - - 1 17
186,3.33,"(67.2, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 w - - 1 17
187,3.33,"(67.2, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 w - - 1 17
188,3.33,"(67.2, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/3p4/1PPP4/P2Q1N2/5PPP/R4RK1 w - - 1 17
189,3.3,"(71.6, 117.4)",['c4c5'],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
190,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
191,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
192,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
193,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
194,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
195,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
196,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
197,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
198,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
199,3.3,"(71.6, 117.4)",[],r4r2/pp2k1pp/1qp1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 b - - 0 17
200,3.61,"(71.6, 127.8)",['b6c7'],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 w - - 1 18
201,3.61,"(71.6, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 w - - 1 18
202,3.61,"(71.6, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 w - - 1 18
203,3.61,"(71.6, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N2/5PPP/R4RK1 w - - 1 18
204,2.3,"(76.1, 127.8)",['h2h3'],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
205,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
206,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
207,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
208,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
209,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
210,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
211,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
212,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
213,2.3,"(76.1, 127.8)",[],r4r2/ppq1k1pp/2p1pn2/2Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 b - - 0 18
214,3.35,"(76.1, 137.3)",['a7a5'],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 w - - 0 19
215,3.35,"(76.1, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R4RK1 w - - 0 19
216,2.14,"(78.7, 137.3)",['f1e1'],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
217,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
218,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
219,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
220,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
221,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
222,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
223,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
224,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
225,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
226,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
227,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
228,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
229,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
230,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
231,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
232,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
233,2.14,"(78.7, 137.3)",[],r4r2/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 b - - 1 19
234,3.83,"(78.7, 155.2)",['f8e8'],r3r3/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 w - - 2 20
235,3.83,"(78.7, 155.2)",[],r3r3/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 w - - 2 20
236,3.83,"(78.7, 155.2)",[],r3r3/1pq1k1pp/2p1pn2/p1Pp4/1P1P4/P2Q1N1P/5PP1/R3R1K1 w - - 2 20
237,4.54,"(81.2, 155.2)",['f3g5'],r3r3/1pq1k1pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 3 20
238,4.54,"(81.2, 155.2)",[],r3r3/1pq1k1pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 3 20
239,4.54,"(81.2, 155.2)",[],r3r3/1pq1k1pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 3 20
240,6.82,"(81.2, 158.3)",['e7d8'],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
241,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
242,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
243,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
244,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
245,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
246,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
247,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
248,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
249,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
250,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
251,6.82,"(81.2, 158.3)",[],r2kr3/1pq3pp/2p1pn2/p1Pp2N1/1P1P4/P2Q3P/5PP1/R3R1K1 w - - 4 21
252,7.01,"(93.6, 158.3)",['g5e6'],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
253,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
254,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
255,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
256,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
257,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
258,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
259,7.01,"(93.6, 158.3)",[],r2kr3/1pq3pp/2p1Nn2/p1Pp4/1P1P4/P2Q3P/5PP1/R3R1K1 b - - 0 21
260,6.52,"(94.3, 165.5)","['e8e6', 'e1e6']",r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
261,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
262,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
263,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
264,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
265,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
266,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
267,6.52,"(94.3, 165.5)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 0 22
268,13.0,"(94.3, 173.4)",['c7e5'],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
269,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
270,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
271,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
272,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
273,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
274,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
275,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
276,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
277,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
278,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
279,13.0,"(94.3, 173.4)",[],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R5K1 w - - 1 23
280,-3.17,"(106.6, 173.4)",['g1f1'],r2k4/1p4pp/2p1Rn2/p1Ppq3/1P1P4/P2Q3P/5PP1/R4K2 b - - 2 23
281,6.83,"(106.6, 174.1)",['e5c7'],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R4K2 w - - 3 24
282,6.83,"(106.6, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R4K2 w - - 3 24
283,6.82,"(108.5, 174.1)",['f1g1'],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
284,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
285,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
286,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
287,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
288,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
289,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
290,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
291,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
292,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
293,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
294,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
295,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
296,6.82,"(108.5, 174.1)",[],r2k4/1pq3pp/2p1Rn2/p1Pp4/1P1P4/P2Q3P/5PP1/R5K1 b - - 4 24
297,10.94,"(108.5, 188.4)",['f6h5'],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
298,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
299,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
300,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
301,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
302,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
303,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
304,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
305,10.94,"(108.5, 188.4)",[],r2k4/1pq3pp/2p1R3/p1Pp3n/1P1P4/P2Q3P/5PP1/R5K1 w - - 5 25
306,8.83,"(117.3, 188.4)",['d3h7'],r2k4/1pq3pQ/2p1R3/p1Pp3n/1P1P4/P6P/5PP1/R5K1 b - - 0 25
307,8.83,"(117.3, 188.4)",[],r2k4/1pq3pQ/2p1R3/p1Pp3n/1P1P4/P6P/5PP1/R5K1 b - - 0 25
308,#+7,"(117.3, 189.8)",['h5f4'],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
309,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
310,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
311,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
312,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
313,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
314,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
315,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
316,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
317,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
318,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
319,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
320,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
321,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
322,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
323,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
324,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
325,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
326,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
327,#+7,"(117.3, 189.8)",[],r2k4/1pq3pQ/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 1 26
328,#+6,"(138.1, 189.8)",['h7g8'],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
329,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
330,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
331,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
332,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
333,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
334,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
335,#+6,"(138.1, 189.8)",[],r2k2Q1/1pq3p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 b - - 2 26
336,12.01,"(138.1, 197.9)",['d8d7'],r5Q1/1pqk2p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 3 27
337,12.01,"(138.1, 197.9)",[],r5Q1/1pqk2p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 3 27
338,12.01,"(138.1, 197.9)",[],r5Q1/1pqk2p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 3 27
339,12.01,"(138.1, 197.9)",[],r5Q1/1pqk2p1/2p1R3/p1Pp4/1P1P1n2/P6P/5PP1/R5K1 w - - 3 27
